what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455054631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455082391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455093267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455118838
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342455121355
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342455143320
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342455145647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455157238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455383874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455389468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342455389527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455393944
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1342455463094
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1342455468254
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1342455469317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342455471153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455472694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455519244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455528894
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342455545588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455545700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455549010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455553550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455572032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455573200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455602356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455855425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342455861605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342457488717
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342457494462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342457501192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342457502889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342457592959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342457595823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342457597280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342457598900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464807311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342464829741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342464831336
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342464834125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464836118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464840034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342464841149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342464842992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464846867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1342464846940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464868710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342464869556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464872934
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342464876762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464876882
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1342464889683
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1342464889725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464894482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464905685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464914596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464938432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464940325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464950654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464951016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464955457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464955622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464955943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464958549
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1342464984937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342464985027
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342464986688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465012238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465028452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342465029540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342465038050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465039841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465064619
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342465071794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465075933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465080942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465081770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465085548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465085955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465087766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465087864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465088144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465091887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465808555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342465809864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342466134589
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342466152168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342466153940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342466156466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342466374747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342466382580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342466860828
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1342466863263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342466870911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342467303389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342467303638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342467304970
error,log,,,"Core exception while retrieving the content description",1342467307150
error,log,,,"Core exception while retrieving the content description",1342467307152
error,log,,,"Core exception while retrieving the content description",1342467307153
error,log,,,"Core exception while retrieving the content description",1342467307155
error,log,,,"Core exception while retrieving the content description",1342467307156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342467309029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342471085294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342471085564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479406495
error,log,,,"Core exception while retrieving the content description",1342479408254
error,log,,,"Core exception while retrieving the content description",1342479408256
error,log,,,"Core exception while retrieving the content description",1342479408257
error,log,,,"Core exception while retrieving the content description",1342479408259
error,log,,,"Core exception while retrieving the content description",1342479408260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479424988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479708711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479711413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479712513
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1342479712875
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1342479725465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479727470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479827130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479827310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479838632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342479839712
error,log,,,"Core exception while retrieving the content description",1342479840097
error,log,,,"Core exception while retrieving the content description",1342479840103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342480214067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342480214259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342480231506
error,log,,,"Core exception while retrieving the content description",1342480232731
error,log,,,"Core exception while retrieving the content description",1342480232732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342480233022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342482025183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342482025322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342482026501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342482027587
error,log,,,"Core exception while retrieving the content description",1342482027792
error,log,,,"Core exception while retrieving the content description",1342482027793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342483402093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342483403000
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1342483429357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342483429425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342483431430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342483630380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342483630855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342483631827
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1342483632069
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342483633282
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1342536371886
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1342536371888
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1342536371927
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1342536371953
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1342536371963
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1342536371972
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1342536372016
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1342536372034
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1342536372044
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1342536372045
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1342536372061
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1342536372066
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1342536372071
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1342536372081
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1342536372104
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1342536372112
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1342536372119
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1342536372144
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1342536372161
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1342536372223
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1342536372354
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1342536372415
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1342536372463
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1342536372515
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1342536372546
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1342536372547
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1342536372561
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1342536372568
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1342536372574
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1342536372583
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1342536372595
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1342536372601
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1342536372611
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1342536372615
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1342536372620
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1342536372647
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1342536372670
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1342536372710
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1342536372777
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1342536372786
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1342536372790
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1342536372816
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1342536372859
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1342536372874
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1342536372895
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1342536372931
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1342536372952
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1342536372958
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1342536373024
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20111006_r372,"org.eclipse.jdt.launching.macosx",1342536373042
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1342536373059
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1342536373061
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1342536373068
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1342536373077
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1342536373085
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1342536373152
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1342536373258
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1342536373337
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1342536373347
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1342536373366
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1342536373420
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1342536373450
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1342536373457
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1342536373466
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1342536373477
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1342536373487
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1342536373498
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1342536373499
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1342536373499
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1342536373569
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1342536373595
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1342536373667
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1342536373703
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1342536373718
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1342536373728
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1342536373735
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1342536373738
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1342536373748
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1342536373761
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1342536373768
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1342536373819
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1342536373838
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1342536373838
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1342536373847
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1342536373870
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1342536373880
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1342536373892
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1342536373898
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1342536373930
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1342536373967
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1342536373992
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1342536374006
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1342536374015
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1342536374026
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1342536374046
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1342536374076
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1342536374088
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1342536374096
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1342536374113
